2023.12.12	18:25:00	1978.202	1978.503	1977.791	1978.027	383	0	199
2023.12.12	18:30:00	1978.084	1978.497	1977.702	1978.320	322	0	199
2023.12.12	18:35:00	1978.300	1978.931	1977.954	1978.747	313	0	200
2023.12.12	18:40:00	1978.727	1980.026	1978.706	1979.364	341	0	200
2023.12.12	18:45:00	1979.341	1979.815	1978.432	1978.470	360	0	200
2023.12.12	18:50:00	1978.470	1979.216	1978.379	1978.715	309	0	199
2023.12.12	18:55:00	1978.716	1979.061	1978.598	1979.004	289	0	200
2023.12.12	19:00:00	1978.992	1979.632	1978.937	1979.458	304	0	200
2023.12.12	19:05:00	1979.423	1980.196	1979.167	1980.000	292	0	200
2023.12.12	19:10:00	1980.000	1980.045	1979.543	1979.604	278	0	200
2023.12.12	19:15:00	1979.565	1980.035	1979.440	1979.973	266	0	200
2023.12.12	19:20:00	1979.972	1980.545	1979.876	1980.545	247	0	199
2023.12.12	19:25:00	1980.504	1981.056	1979.933	1979.933	319	0	200
2023.12.12	19:30:00	1979.961	1980.913	1979.883	1980.897	284	0	200
2023.12.12	19:35:00	1980.886	1980.886	1980.349	1980.578	270	0	200
2023.12.12	19:40:00	1980.529	1980.588	1979.901	1979.901	249	0	199
2023.12.12	19:45:00	1979.935	1980.382	1979.743	1980.117	273	0	199
2023.12.12	19:50:00	1980.109	1980.358	1979.870	1980.322	245	0	200
2023.12.12	19:55:00	1980.316	1980.363	1979.918	1980.267	261	0	200
2023.12.12	20:00:00	1980.261	1980.306	1979.524	1979.991	271	0	200
2023.12.12	20:05:00	1979.999	1980.144	1979.811	1979.945	237	0	200
2023.12.12	20:10:00	1979.943	1980.068	1979.445	1979.626	235	0	200
2023.12.12	20:15:00	1979.625	1979.877	1979.541	1979.626	243	0	200
2023.12.12	20:20:00	1979.628	1979.890	1979.351	1979.669	238	0	200
2023.12.12	20:25:00	1979.702	1980.066	1979.453	1979.971	256	0	200
2023.12.12	20:30:00	1979.958	1980.441	1979.826	1980.189	239	0	200
2023.12.12	20:35:00	1980.186	1980.403	1979.888	1979.966	231	0	200
2023.12.12	20:40:00	1979.968	1980.475	1979.856	1980.192	256	0	200
2023.12.12	20:45:00	1980.171	1980.391	1979.939	1980.062	242	0	200
2023.12.12	20:50:00	1980.068	1980.151	1979.685	1979.854	289	0	199
2023.12.12	20:55:00	1979.901	1980.169	1979.245	1979.554	291	0	200
2023.12.12	21:00:00	1979.549	1979.620	1979.001	1979.409	199	0	200
2023.12.12	21:05:00	1979.422	1979.739	1979.270	1979.543	156	0	200
2023.12.12	21:10:00	1979.543	1979.776	1979.446	1979.643	128	0	200
2023.12.12	21:15:00	1979.623	1979.770	1979.395	1979.716	147	0	200
2023.12.12	21:20:00	1979.672	1979.853	1979.476	1979.843	153	0	200
2023.12.12	21:25:00	1979.843	1979.949	1979.717	1979.881	131	0	200
2023.12.12	21:30:00	1979.883	1979.913	1979.570	1979.640	102	0	200
2023.12.12	21:35:00	1979.660	1979.892	1979.463	1979.463	116	0	200
2023.12.12	21:40:00	1979.455	1979.794	1979.455	1979.675	93	0	200
2023.12.12	21:45:00	1979.675	1979.822	1979.584	1979.715	120	0	200
2023.12.12	21:50:00	1979.729	1979.760	1979.237	1979.407	120	0	200
2023.12.12	21:55:00	1979.408	1979.569	1979.293	1979.365	77	0	200
2023.12.12	23:00:00	1980.537	1980.714	1979.834	1979.978	203	0	200
2023.12.12	23:05:00	1979.979	1980.702	1979.829	1980.445	159	0	200
2023.12.12	23:10:00	1980.452	1980.842	1980.278	1980.450	174	0	200
2023.12.12	23:15:00	1980.445	1980.766	1980.311	1980.666	209	0	200
2023.12.12	23:20:00	1980.669	1981.098	1980.550	1981.005	200	0	200
2023.12.12	23:25:00	1981.007	1981.110	1980.592	1981.110	200	0	200
2023.12.12	23:30:00	1981.166	1981.800	1980.933	1981.800	190	0	200
2023.12.12	23:35:00	1981.854	1982.359	1981.459	1981.894	201	0	200
2023.12.12	23:40:00	1981.901	1982.150	1981.509	1982.084	191	0	200
2023.12.12	23:45:00	1982.083	1982.083	1981.629	1981.988	151	0	200
2023.12.12	23:50:00	1981.994	1982.661	1981.984	1982.251	235	0	200
2023.12.12	23:55:00	1982.261	1982.815	1982.177	1982.453	209	0	200
2023.12.13	00:00:00	1982.452	1982.516	1981.216	1981.648	411	0	200
2023.12.13	00:05:00	1981.618	1982.046	1981.501	1981.638	240	0	200
2023.12.13	00:10:00	1981.640	1981.751	1981.142	1981.356	247	0	200
2023.12.13	00:15:00	1981.353	1982.046	1981.159	1981.710	234	0	200
2023.12.13	00:20:00	1981.700	1981.882	1980.283	1980.653	280	0	200
2023.12.13	00:25:00	1980.653	1980.884	1980.540	1980.595	191	0	200
2023.12.13	00:30:00	1980.635	1980.973	1980.573	1980.759	178	0	200
2023.12.13	00:35:00	1980.759	1980.760	1980.315	1980.686	209	0	200
2023.12.13	00:40:00	1980.718	1981.264	1980.708	1981.166	203	0	200
2023.12.13	00:45:00	1981.141	1981.415	1980.752	1981.039	236	0	199
2023.12.13	00:50:00	1981.040	1981.193	1980.638	1980.794	229	0	200
2023.12.13	00:55:00	1980.835	1980.926	1980.464	1980.704	257	0	200
2023.12.13	01:00:00	1980.746	1981.243	1980.536	1981.049	371	0	199
2023.12.13	01:05:00	1981.048	1981.329	1980.465	1981.201	325	0	199
2023.12.13	01:10:00	1981.160	1981.599	1980.787	1981.360	311	0	199
2023.12.13	01:15:00	1981.309	1981.309	1980.444	1980.866	301	0	200
2023.12.13	01:20:00	1980.862	1980.918	1980.446	1980.681	261	0	200
2023.12.13	01:25:00	1980.680	1980.827	1980.379	1980.504	252	0	200
2023.12.13	01:30:00	1980.503	1981.375	1980.503	1981.104	296	0	200
2023.12.13	01:35:00	1981.087	1981.208	1980.062	1980.500	340	0	200
2023.12.13	01:40:00	1980.490	1980.569	1980.200	1980.363	265	0	199
2023.12.13	01:45:00	1980.355	1980.493	1979.640	1980.225	319	0	200
2023.12.13	01:50:00	1980.233	1980.777	1980.156	1980.496	337	0	199
2023.12.13	01:55:00	1980.541	1980.867	1980.073	1980.080	276	0	200
